datetime	FF	FX	N	P	T	TD	U	gasPower	hour	dayofweek	season
2017-10-04 10:00:00	5.985000133514402	8.5	7.5	1020.7833251953124	13.616666793823242	7.366666793823242	65.5	0.0755615234375	10	2	4
2017-10-04 11:00:00	7.545000076293945	11.301666259765625	7.333333492279053	1020.566650390625	14.25	8.050000190734862	65.66666412353516	0.09100896661931818	11	2	4
2017-10-04 12:00:00	8.188333511352539	12.761666297912598	7.166666507720947	1020.4000244140624	14.56666660308838	8.033333778381348	64.5	0.07701526988636362	12	2	4
2017-10-04 13:00:00	8.741666793823242	13.311666488647461	7.333333492279053	1020.36669921875	14.416666030883787	8.100000381469728	65.5	0.08615944602272728	13	2	4
2017-10-04 14:00:00	7.681666851043701	11.748332977294922	6.666666507720947	1019.933349609375	14.083333969116213	8.116666793823242	66.83333587646484	0.06428111683238638	14	2	4
2017-10-04 15:00:00	7.206666946411133	11.141666412353516	7.5	1019.816650390625	13.966667175292967	7.916666507720947	66.5	0.06607333096590909	15	2	4
2017-10-04 16:00:00	7.831666946411133	11.758333206176758	7.666666507720947	1019.566650390625	13.866666793823242	7.783333301544189	66.33333587646484	0.04283558238636364	16	2	4
2017-10-04 17:00:00	6.664999961853027	9.925000190734863	7.833333492279053	1019.183349609375	13.350000381469727	8.350000381469728	71.16666412353516	0.05718439275568181	17	2	4
2017-10-04 18:00:00	6.293333053588867	9.520000457763672	7.666666507720947	1018.63330078125	13.216667175292967	8.75	73.66666412353516	0.10410378196022728	18	2	4
2017-10-04 19:00:00	5.6500000953674325	8.515000343322754	6.666666507720947	1017.9833374023438	13.449999809265135	8.350000381469728	70.83333587646484	0.11945134943181818	19	2	4
2017-10-04 20:00:00	5.9016666412353525	8.793333053588867	8.0	1017.8333129882812	13.949999809265135	8.666666984558105	70.0	0.10335471413352272	20	2	4
2017-10-04 21:00:00	6.573333263397218	9.891666412353516	7.166666507720947	1017.38330078125	14.216667175292967	8.966667175292969	70.16666412353516	0.10307173295454546	21	2	4
2017-10-04 22:00:00	6.380000114440918	9.646666526794434	7.666666507720947	1017.0	14.133333206176758	9.533333778381348	73.5	0.030373313210227276	22	2	4
2017-10-04 23:00:00	7.046666622161865	11.291666984558105	6.0	1016.566650390625	13.416666030883787	10.516666412353516	82.0	0.08028897372159091	23	2	4
2017-10-05 00:00:00	5.1599998474121085	7.901666641235352	5.833333492279053	1015.5833129882812	12.666666984558105	11.616666793823242	92.83333587646484	0.016002308238636364	0	3	4
2017-10-05 01:00:00	6.579999923706055	10.510833740234377	7.25	1014.2999877929688	12.675000190734865	11.391666412353516	91.33333587646484	0.014903675426136362	1	3	4
